seqnames,start,end,width,strand,L,area,beta,stat,pval,qval,index.start,index.end,index.width
scaffold_176,66794,66905,112,*,7,0.943915354108057,-0.399023126322896,-2.32600656234935,0.482413721843356,0.61769519179382,1533043,1533049,7
scaffold_84,458489,458525,37,*,5,0.774971266168285,0.443495618451099,2.32527343564649,0.482620376110767,0.617728827505633,5079615,5079619,5
scaffold_362,57914,58996,1083,*,16,2.10625991101484,-0.236179974664517,-2.32526879548854,0.482620376110767,0.617728827505633,3350580,3350595,16
scaffold_196,113095,113163,69,*,8,1.066263766122,0.412808598311073,2.32406573497146,0.482909692085142,0.617983647438553,1795223,1795230,8
scaffold_95,120841,121052,212,*,5,0.758627114318346,0.366333063640313,2.3220808569437,0.483323000619963,0.618324641697969,5335882,5335886,5
scaffold_194,155966,156293,328,*,15,1.60562168010883,0.304502281404917,2.32188538923924,0.483446993180409,0.618324641697969,1780688,1780702,15
scaffold_23,730689,730821,133,*,6,0.613660378470982,0.263652004267503,2.32155463236589,0.483446993180409,0.618324641697969,2281888,2281893,6
scaffold_98,97,176,80,*,9,1.0307260798244,-0.409515744177047,-2.32032294886007,0.483942963422195,0.618592846369516,5384124,5384132,9
scaffold_715,497,716,220,*,17,1.76207748660188,0.31901132202921,2.32030767401214,0.483984294275677,0.618592846369516,4750308,4750324,17
scaffold_112,79692,79848,157,*,11,2.33072687419144,0.390723552677295,2.32005156162576,0.484066955982641,0.618592846369516,430748,430758,11
scaffold_309,10134,10474,341,*,11,1.1989112905415,-0.13852123521339,-2.31979817191283,0.484108286836123,0.618592846369516,3015193,3015203,11
scaffold_70,48698,49071,374,*,13,1.38217253394422,0.286746799143659,2.31972285632704,0.484108286836123,0.618592846369516,4709370,4709382,13
scaffold_46,690825,690920,96,*,5,0.721336287104369,0.358106973177513,2.31947760657737,0.484273610250052,0.618688669390525,3833194,3833198,5
scaffold_5,2281303,2281474,172,*,8,1.06497373567152,0.329211278525792,2.31771113704764,0.484893573052284,0.619365177514937,4026047,4026054,8
scaffold_60,80577,80600,24,*,5,0.535670529144067,0.243679415459997,2.31472645020071,0.486422814631122,0.621192395122959,4403834,4403838,5
scaffold_19,1302608,1302814,207,*,9,1.18998770972688,-0.351996597607752,-2.31443739795655,0.486505476338086,0.621192395122959,1734482,1734490,9
scaffold_364,9046,9090,45,*,5,0.840189406347627,-0.517228027193917,-2.31376105272372,0.486794792312461,0.621445952012684,3353041,3353045,5
scaffold_68,85353,85522,170,*,7,1.05781997892829,-0.498546359684206,-2.3119522728267,0.487290762554247,0.621963181650025,4601891,4601897,7
scaffold_126,98146,98480,335,*,10,1.06543302447712,0.147009801769641,2.31080505776247,0.487621409382104,0.622269244057766,680949,680958,10
scaffold_109,377273,377422,150,*,16,1.6361809915612,0.235190279982092,2.30982031144071,0.48774540194255,0.622311523454643,340774,340789,16
scaffold_14,923279,923428,150,*,5,0.517103061878503,0.578773973687803,2.30466135941749,0.48910932010746,0.623935506317004,946488,946492,5
scaffold_1,2109028,2109102,75,*,6,0.610199769211982,0.299041975487433,2.30403215593398,0.489315974374871,0.624082887987615,61942,61947,6
scaffold_234,17819,17977,159,*,10,1.23561818808747,0.403312591857008,2.30266658172067,0.489563959495764,0.624155910779357,2325534,2325543,10
scaffold_167,276316,276619,304,*,9,0.984475482486781,-0.259000832343399,-2.30262299363603,0.489563959495764,0.624155910779357,1397805,1397813,9
scaffold_71,577326,577608,283,*,10,1.04320879802846,0.270780088322577,2.30210001669749,0.489646621202728,0.624155910779357,4745794,4745803,10
scaffold_75,246655,246767,113,*,10,1.08198153307984,-0.392128007729238,-2.30152015901229,0.489935937177103,0.624218050729491,4822020,4822029,10
scaffold_137,283615,283874,260,*,5,0.521243010680617,-0.344922805654898,-2.30129844245083,0.489977268030585,0.624218050729491,885874,885878,5
scaffold_72,255300,255322,23,*,6,0.822418637470412,0.421375815050246,2.30074572281775,0.490018598884067,0.624218050729491,4758793,4758798,6
scaffold_100,375985,376228,244,*,5,0.739090164996936,0.447409416190263,2.30070597068882,0.490059929737549,0.624218050729491,204755,204759,5
scaffold_63,481717,482070,354,*,16,2.32868759664482,0.27047440336342,2.29903430076224,0.490555899979335,0.624733610814143,4489943,4489958,16
scaffold_70,511781,512459,679,*,26,2.92907686153436,0.221720379758835,2.2979067787624,0.490969208514156,0.625143727293819,4721151,4721176,26
scaffold_165,119173,119392,220,*,13,1.3847861645107,0.415845120754628,2.29677218330318,0.491547840462906,0.625764156009376,1371594,1371606,13
scaffold_49,653514,653859,346,*,6,0.793901258878311,-0.458836405879134,-2.29586789944133,0.491878487290763,0.625971640587359,3941903,3941908,6
scaffold_238,164739,165187,449,*,17,2.32684057317564,0.230673000398859,2.29566963400423,0.492002479851209,0.625971640587359,2350273,2350289,17
scaffold_117,61701,61854,154,*,7,0.730554132546174,0.266078724591467,2.2952700488036,0.492085141558173,0.625971640587359,502164,502170,7
scaffold_80,476284,476522,239,*,5,1.23259721244574,-0.338731955713085,-2.29511399112111,0.492126472411655,0.625971640587359,5003247,5003251,5
scaffold_232,12679,12927,249,*,8,0.836466211816481,0.30971636898299,2.29497701283156,0.492167803265137,0.625971640587359,2316154,2316161,8
scaffold_1466,44,123,80,*,9,1.70029491617059,-0.408772081962976,-2.29377715373066,0.492622442653441,0.62643355175147,1065760,1065768,9
scaffold_6,1986370,1986692,323,*,12,1.29169717760588,0.258449568539137,2.29305142064245,0.492787766067369,0.626527456802564,4392791,4392802,12
scaffold_175,171470,171520,51,*,5,0.52270184080016,0.400542189792245,2.29226994745916,0.493118412895226,0.626831479198108,1525289,1525293,5
scaffold_139,407361,407557,197,*,13,1.43886140225181,0.228163908798505,2.28987087743779,0.493821037404422,0.627608143474279,915345,915357,13
scaffold_105,57112,57388,277,*,14,1.60298400849458,0.196690949761335,2.28942409287927,0.493945029964869,0.627649259782817,274295,274308,14
scaffold_6,1218341,1218506,166,*,6,0.631868481323785,0.343008875752227,2.2881386220176,0.494275676792726,0.627697203042702,4370860,4370865,6
scaffold_155,242622,242799,178,*,9,1.21666094785221,0.249368937069364,2.28810018757978,0.494275676792726,0.627697203042702,1213945,1213953,9
scaffold_38,853088,853153,66,*,5,0.660139794297951,0.438059656210647,2.28713945285125,0.494399669353172,0.627697203042702,3434994,3434998,5
scaffold_13,1227638,1227746,109,*,11,1.48257989330836,-0.327517774557147,-2.2866638798236,0.494441000206654,0.627697203042702,765930,765940,11
scaffold_242,8588,8670,83,*,5,0.638522958018418,0.401001125597825,2.28663696131734,0.494441000206654,0.627697203042702,2408866,2408870,5
scaffold_98,355933,355959,27,*,5,0.778252488568064,-0.417720848584904,-2.28553333270071,0.494812977887993,0.628053018079108,5394679,5394683,5
scaffold_92,345776,346199,424,*,8,0.959658349575137,-0.219328153637748,-2.28428263545479,0.495267617276297,0.628513602135512,5291046,5291053,8
scaffold_13,627515,627564,50,*,5,0.637301147693478,-0.297341708341371,-2.28379650485807,0.495432940690225,0.628606930490432,750652,750656,5
scaffold_46,423100,423938,839,*,8,1.13086974274975,0.266203492880267,2.28319972376081,0.495556933250672,0.62864779326428,3825813,3825820,8
scaffold_110,231312,231351,40,*,7,1.39957521661112,0.460424499206662,2.28272859826959,0.495763587518082,0.628793483502101,406314,406320,7
scaffold_117,86790,86822,33,*,6,0.649977949739422,-0.343300117371713,-2.28169927328949,0.496135565199421,0.629148766163828,502797,502802,6
scaffold_87,340278,340444,167,*,6,0.622128470252577,0.416427145356792,2.27790711242091,0.497375490803885,0.630604357000335,5134243,5134248,6
scaffold_593,154,191,38,*,6,0.819267538775657,-0.353675828295999,-2.27714854549581,0.497540814217814,0.630697212026246,4337338,4337343,6
scaffold_146,155261,155548,288,*,9,0.936856443364265,-0.235538589583896,-2.27479959102326,0.498160777020045,0.631003940799055,1057743,1057751,9
scaffold_2,3077722,3078018,297,*,19,2.09842730766471,-0.45696391632949,-2.27475527731138,0.498160777020045,0.631003940799055,1909645,1909663,19
scaffold_93,497908,498117,210,*,9,1.17968261203692,-0.228034219269543,-2.274638095852,0.498160777020045,0.631003940799055,5311087,5311095,9
scaffold_29,912213,912249,37,*,5,0.752058696999796,-0.411681441637805,-2.27442278954789,0.498160777020045,0.631003940799055,2805748,2805752,5
scaffold_169,265849,266312,464,*,11,1.22943878039546,-0.280643386838432,-2.27404621656641,0.49824343872701,0.631003940799055,1418561,1418571,11
scaffold_45,127820,128413,594,*,16,1.73890127078182,0.224487450417424,2.27317986639004,0.498656747261831,0.631269837778691,3778754,3778769,16
scaffold_221,181945,182014,70,*,9,2.13908457836196,-0.471859808106753,-2.2729151713431,0.498698078115313,0.631269837778691,2210502,2210510,9
scaffold_317,29083,29601,519,*,24,3.9730165130217,-0.24802429503279,-2.2727295413577,0.498739408968795,0.631269837778691,3077045,3077068,24
scaffold_79,201698,201919,222,*,5,0.546262143759137,0.270341883896008,2.27227272602138,0.498822070675759,0.631269837778691,4911350,4911354,5
scaffold_145,223050,223114,65,*,10,1.12935508817365,0.264473539492725,2.26722081130647,0.500599297375491,0.633284925697218,1047340,1047349,10
scaffold_233,167260,167329,70,*,6,1.00114200150404,0.446000970647338,2.26699522994827,0.500599297375491,0.633284925697218,2324685,2324690,6
scaffold_280,4091,4427,337,*,9,1.04365331053765,0.275867692634442,2.26613872384258,0.500847282496384,0.633481632099304,2741055,2741063,9
scaffold_146,172413,172475,63,*,6,0.79068469667152,0.642128052797591,2.2638675492195,0.501343252738169,0.633874827026716,1058085,1058090,6
scaffold_317,41666,42290,625,*,19,2.70673529168753,0.255740694865073,2.26375583635574,0.501343252738169,0.633874827026716,3077559,3077577,19
scaffold_669,192,303,112,*,7,0.932329167831331,0.361954980467007,2.26189014052241,0.501632568712544,0.634123562774495,4573540,4573546,7
scaffold_90,66369,66537,169,*,6,0.85324042542991,0.387399654291134,2.25429703470932,0.504401735895846,0.637506456754134,5248429,5248434,6
scaffold_302,94750,94975,226,*,13,1.3525323692064,0.312546747718291,2.25376475252373,0.504608390163257,0.637649974949842,2997080,2997092,13
scaffold_45,34075,34369,295,*,6,1.61098299392743,-0.495038587576288,-2.25157640781291,0.505145691258524,0.638093478316052,3777048,3777053,6
scaffold_32,756000,756229,230,*,7,1.01229847759464,0.258942873875412,2.25150382861559,0.505145691258524,0.638093478316052,3105998,3106004,7
scaffold_389,1743,2131,389,*,29,3.1967380314817,0.210142989011889,2.24988437063119,0.505476338086381,0.638301292781261,3455352,3455380,29
scaffold_127,13515,13579,65,*,6,0.909811737227583,0.363592433492275,2.24955615564998,0.505600330646828,0.638301292781261,691707,691712,6
scaffold_50,116479,117237,759,*,14,1.53062839100681,0.165510839518319,2.24947005363697,0.50564166150031,0.638301292781261,4053069,4053082,14
scaffold_9,2075557,2075697,141,*,9,0.919816055413444,0.188728498140631,2.2488778788995,0.505682992353792,0.638301292781261,5241681,5241689,9
scaffold_1,2832700,2832826,127,*,7,0.926605904997336,0.294363900481386,2.24866444770404,0.505889646621203,0.63837900971336,83848,83854,7
scaffold_97,462241,462387,147,*,7,1.17256410559083,0.438296950660633,2.24852226063283,0.505930977474685,0.63837900971336,5379827,5379833,7
scaffold_16,1010526,1010713,188,*,8,0.846494569861797,0.262798046687064,2.2433631192052,0.507542880760488,0.640174616390886,1290625,1290632,8
scaffold_109,369925,370344,420,*,17,2.00246520035565,0.25157402049481,2.24323554770911,0.507625542467452,0.640174616390886,340550,340566,17
scaffold_19,862487,862570,84,*,5,0.523032474968816,0.631191166016213,2.24279201512399,0.507749535027898,0.640174616390886,1721741,1721745,5
scaffold_96,510566,510801,236,*,10,1.08829939900878,0.163040926622245,2.2426704412115,0.507749535027898,0.640174616390886,5362173,5362182,10
scaffold_1460,54,114,61,*,5,1.12970006843172,0.396280215023184,2.24165627030493,0.507914858441827,0.640174616390886,1065336,1065340,5
scaffold_4,2557351,2557572,222,*,5,0.557177357717824,-0.522105341186321,-2.24164919390666,0.507914858441827,0.640174616390886,3569481,3569485,5
scaffold_45,226786,226951,166,*,12,1.37767722462564,-0.312633925801394,-2.24061065423233,0.508452159537094,0.640668122826538,3781717,3781728,12
scaffold_52,757699,757785,87,*,7,1.11782582979407,-0.332296377950876,-2.24020024344363,0.508493490390577,0.640668122826538,4137165,4137171,7
scaffold_761,10767,10958,192,*,5,0.713155707860297,0.358236046426851,2.23909018699589,0.508782806364951,0.640796881352253,4858655,4858659,5
scaffold_292,50611,50705,95,*,5,0.719077215244507,-0.390047475501598,-2.23869967418506,0.508782806364951,0.640796881352253,2823859,2823863,5
scaffold_155,286379,286650,272,*,9,1.151743517816,0.242873063896558,2.23682684801719,0.50952676172763,0.641615883631648,1214852,1214860,9
scaffold_318,12072,12196,125,*,5,1.06740663252619,0.49402965520296,2.23611155063632,0.50973341599504,0.641758118777579,3079568,3079572,5
scaffold_20,1573815,1573939,125,*,8,0.980747530072702,0.268076189207251,2.23561572487251,0.509857408555487,0.641782348626888,1973247,1973254,8
scaffold_408,37724,37938,215,*,13,1.39902288826309,0.320634351658795,2.2350106251798,0.509940070262451,0.641782348626888,3622786,3622798,13
scaffold_1,1900374,1901026,653,*,11,1.5093255305808,0.268135168503122,2.23428870539157,0.510188055383344,0.641858558288119,55863,55873,11
scaffold_88,298552,298783,232,*,7,0.838855971633107,-0.298900870328656,-2.23428832586729,0.510188055383344,0.641858558288119,5151744,5151750,7
scaffold_200,19315,19342,28,*,5,0.725592973151422,0.588975127039385,2.23336863792225,0.510353378797272,0.641948630189627,1973761,1973765,5
scaffold_343,61107,61238,132,*,5,0.910392813646128,-0.372698747902515,-2.23283455464723,0.510477371357719,0.641986690493759,3241635,3241639,5
scaffold_24,786661,787230,570,*,16,1.71226666739916,0.203387599525485,2.23165794693891,0.51089067989254,0.642388519659263,2377377,2377392,16
scaffold_50,150920,150964,45,*,5,0.56013301986669,-0.446150603080501,-2.23134301446429,0.51109733415995,0.642464436901633,4053993,4053997,5
scaffold_190,13028,13292,265,*,10,1.11975842239387,0.338637177160419,2.23114415764904,0.511138665013433,0.642464436901633,1742828,1742837,10
scaffold_172,136687,136749,63,*,8,0.964545551937253,0.20685794290288,2.2300394659607,0.511510642694772,0.642696090958813,1495242,1495249,8
scaffold_11,95929,95955,27,*,5,0.875660828955789,-0.587211832182083,-2.23003030857598,0.511510642694772,0.642696090958813,347958,347962,5
scaffold_304,95074,95558,485,*,19,2.27428569060923,0.246191393821467,2.2269327635499,0.512791899152718,0.644173458156604,3004122,3004140,19
scaffold_1449,2412,2453,42,*,7,1.48975308490323,-0.395734310002277,-2.226581541658,0.512874560859682,0.644173458156604,1041696,1041702,7
scaffold_178,217562,218674,1113,*,8,1.35509602099757,0.456843768458441,2.22615054051034,0.513081215127092,0.64431485926026,1556254,1556261,8
scaffold_121,419462,419621,160,*,7,0.741539137771491,0.402365850485771,2.22522104383139,0.513577185368878,0.64481945785361,620284,620290,7
scaffold_245,29792,29865,74,*,8,1.28420535893294,0.387049283195986,2.22428025871806,0.513783839636288,0.644842499114704,2423058,2423065,8
scaffold_208,225234,225834,601,*,5,0.649944361575944,-0.229223588779052,-2.22426738153943,0.513783839636288,0.644842499114704,2037382,2037386,5
scaffold_15,165272,165455,184,*,15,1.7544206297936,0.328023784321845,2.22168741134057,0.514858441826824,0.646072823025269,1107358,1107372,15
scaffold_1,1804,1953,150,*,14,1.4418942054985,0.292560867912236,2.22106763525151,0.51498243438727,0.646110037207989,45,58,14
scaffold_43,632995,633096,102,*,5,1.21666968592731,0.628658042816841,2.21767399202945,0.516181029138252,0.64737664687198,3718529,3718533,5
scaffold_160,321133,321501,369,*,12,1.86954340880134,0.288497043522872,2.21765118705146,0.516181029138252,0.64737664687198,1321627,1321638,12
scaffold_173,293264,293350,87,*,6,0.773349001808734,0.602383725129191,2.2175064616461,0.516305021698698,0.647413601906698,1509743,1509748,6
scaffold_223,91367,91444,78,*,5,0.524639862124054,0.293167868205951,2.21434708669201,0.516966315354412,0.648005544264709,2221354,2221358,5
scaffold_82,516047,516140,94,*,6,0.745213324185981,-0.338692768171217,-2.21429447823073,0.516966315354412,0.648005544264709,5043683,5043688,6
scaffold_31,57382,57484,103,*,5,0.523687901476604,0.358187771966857,2.21385418899865,0.517131638768341,0.648094161742793,3019766,3019770,5
scaffold_83,643899,643998,100,*,5,0.776918210523286,-0.397879706929991,-2.2132113657381,0.517379623889233,0.648219520584024,5066812,5066816,5
scaffold_115,361345,361551,207,*,6,0.884804365026409,0.546074326729058,2.21313007462293,0.517420954742715,0.648219520584024,483107,483112,6
scaffold_96,146314,146677,364,*,11,1.30285577905258,0.357631201852633,2.21154073767123,0.517751601570572,0.64851512786336,5352193,5352203,11
scaffold_86,604393,604469,77,*,5,0.639724501794416,0.351802994426662,2.21041664427362,0.518040917544947,0.648692014493756,5121771,5121775,5
scaffold_141,238523,238737,215,*,7,1.54471372290859,0.452031735612972,2.21040548156602,0.518082248398429,0.648692014493756,994048,994054,7
scaffold_170,186269,186704,436,*,21,2.65608693258575,-0.203701699664789,-2.2069469623135,0.51886753461459,0.649556524323766,1475625,1475645,21
scaffold_135,217124,217406,283,*,15,1.72845861709456,-0.249244333562489,-2.20435599877742,0.519363504856375,0.64993982180912,855755,855769,15
scaffold_70,226511,226707,197,*,8,0.828186649175455,-0.299103329254412,-2.20408020354833,0.519363504856375,0.64993982180912,4714273,4714280,8
scaffold_347,42693,42837,145,*,5,0.703741183328406,0.389664017397592,2.2019509020773,0.520107460219054,0.650653892663464,3249401,3249405,5
scaffold_200,3185,3533,349,*,10,1.10827876844514,-0.291917063812818,-2.2013428541655,0.5202314527795,0.650653892663464,1973348,1973357,10
scaffold_153,179572,179771,200,*,7,0.729341568823279,0.48490745092078,2.20088973442024,0.520314114486464,0.650653892663464,1186998,1187004,7
scaffold_143,136990,137025,36,*,7,1.25742571856053,0.440508069681539,2.20087662369457,0.520314114486464,0.650653892663464,1019727,1019733,7
scaffold_2,2038734,2038925,192,*,6,0.668364545400432,0.299447583067413,2.20052470056016,0.520438107046911,0.650690141504982,1879505,1879510,6
scaffold_136,228721,228783,63,*,5,0.576928454133695,0.288300716894883,2.20016129079303,0.520727423021285,0.650933038925494,870105,870109,5
scaffold_116,384502,384600,99,*,6,1.24287466084145,-0.308177474761827,-2.1985932502487,0.521182062409589,0.651382471796218,497582,497587,6
scaffold_3,986210,986409,200,*,6,0.786846011501493,0.366875032756762,2.19762968721081,0.521554040090928,0.651609562309881,2874177,2874182,6
scaffold_48,454233,454662,430,*,10,1.12012343100609,0.209348372718034,2.19757636399503,0.521554040090928,0.651609562309881,3900916,3900925,10
scaffold_1138,104,237,134,*,6,0.730091872186185,0.278263723134155,2.19668209676237,0.521843356065303,0.651717647351369,456900,456905,6
scaffold_186,96327,96495,169,*,5,0.839278669644314,-0.353980681458182,-2.19644793758964,0.521926017772267,0.651717647351369,1668283,1668287,5
scaffold_219,163853,163895,43,*,5,0.881407270977389,-0.706883737524989,-2.19628241758631,0.521926017772267,0.651717647351369,2156166,2156170,5
scaffold_30,515973,516035,63,*,6,1.01316099102953,-0.404658515073723,-2.19266891688895,0.523041950816284,0.652992038122627,2961253,2961258,6
scaffold_230,180489,180577,89,*,6,0.897300583546039,-0.329290907347182,-2.19165339186418,0.523372597644141,0.653285752007422,2309615,2309620,6
scaffold_2079,811,900,90,*,5,0.61521090685627,-0.314504405448971,-2.19120032968377,0.523496590204588,0.653321455231637,2030953,2030957,5
scaffold_335,86387,86635,249,*,9,1.28285000068374,0.378766047032773,2.18959804390906,0.52411655300682,0.653960003929819,3190585,3190593,9
scaffold_48,657481,657652,172,*,10,1.04194537918783,0.304311126924851,2.18927569588272,0.524199214713784,0.653960003929819,3907520,3907529,10
scaffold_143,216286,216851,566,*,18,1.96638808575371,0.258722732950452,2.18726045796665,0.524984500929944,0.654820405548932,1022019,1022036,18
scaffold_12,1025252,1025288,37,*,5,0.510095952989109,0.404664365032798,2.18593942649127,0.525356478611283,0.655016432735389,573519,573523,5
scaffold_225,62572,62751,180,*,5,0.525948080254255,0.384977284320553,2.18548869670806,0.52548047117173,0.655016432735389,2233482,2233486,5
scaffold_103,452467,452679,213,*,8,1.11401377486261,0.453601811891231,2.18531607445256,0.525563132878694,0.655016432735389,253412,253419,8
scaffold_1704,105,148,44,*,5,0.765179615360995,0.379078443871375,2.18474158810307,0.525728456292622,0.655016432735389,1479874,1479878,5
scaffold_430,37580,37644,65,*,5,0.557542204080564,-0.322629387554381,-2.18433990335385,0.525769787146105,0.655016432735389,3727758,3727762,5
scaffold_3,3328459,3328589,131,*,5,0.526948868314916,-0.645205671499216,-2.18425952367238,0.525769787146105,0.655016432735389,2946313,2946317,5
scaffold_2,812330,812998,669,*,11,1.29060869257741,0.228290970104379,2.18416008950183,0.525811117999587,0.655016432735389,1846308,1846318,11
scaffold_108,498068,498448,381,*,12,1.84259313229279,0.201836560683069,2.18317766116468,0.526348419094854,0.65555026771121,330713,330724,12
scaffold_4,662563,662870,308,*,15,1.60732178922011,0.213924642837997,2.18311501513467,0.526431080801819,0.65555026771121,3521014,3521028,15
scaffold_30,238398,238579,182,*,8,0.864143969761552,0.270495963417838,2.18224301663041,0.526927051043604,0.656048604362415,2953602,2953609,8
scaffold_4,1633048,1633386,339,*,10,1.12176546463314,0.328613658440863,2.17898091990575,0.528125645794586,0.657421400953675,3548236,3548245,10
scaffold_13,1709515,1709687,173,*,5,0.669997376686412,0.593488449126843,2.17795433945242,0.528290969208514,0.657507695458679,779253,779257,5
scaffold_213,107509,107796,288,*,6,0.706275752547968,-0.317588122159557,-2.17495452157384,0.529117586278157,0.658416851093585,2112340,2112345,6
scaffold_456,3509,3964,456,*,8,0.859515588056453,-0.316257118103709,-2.17385963134774,0.529241578838603,0.658451511982851,3810874,3810881,8
scaffold_472,21321,21364,44,*,8,0.880183217974015,-0.242657314082019,-2.17348023690664,0.529489563959496,0.658640396578022,3878358,3878365,8
scaffold_17,605722,605783,62,*,11,1.10822193215025,0.260835534597174,2.17046653813967,0.530398842736102,0.659583287747833,1438568,1438578,11
scaffold_92,28134,28358,225,*,8,1.23200648904869,0.28140114847535,2.17027006842152,0.530440173589585,0.659583287747833,5281834,5281841,8
scaffold_92,71166,71395,230,*,5,0.528295294704359,-0.318685635698064,-2.16896405238537,0.530770820417442,0.659874632245246,5282813,5282817,5
scaffold_105,228291,228421,131,*,5,0.503373326090899,0.295459985061197,2.16793618936675,0.531060136391816,0.660114496215527,279416,279420,5
scaffold_55,362321,362395,75,*,5,0.573543642630175,0.488939297288206,2.16719274068813,0.531266790659227,0.66013175784199,4217803,4217807,5
scaffold_12,597938,597973,36,*,5,0.525845540423904,0.406303334257466,2.1671500518076,0.531266790659227,0.66013175784199,562177,562181,5
scaffold_200,204499,204743,245,*,7,0.745487055052121,0.472723097971413,2.16419278135469,0.532341392849762,0.661347034215132,1979367,1979373,7
scaffold_448,43308,43350,43,*,7,0.996794494769644,0.228441015358232,2.16063331342359,0.533539987600744,0.662715882313655,3774853,3774859,7
scaffold_131,191559,192149,591,*,10,1.37539046164638,0.187333284407777,2.15964615312833,0.533911965282083,0.663057670030279,801253,801262,10
scaffold_24,247200,247280,81,*,6,1.71670852433553,0.503990140247585,2.15803550827404,0.534490597230833,0.663655928287523,2362444,2362449,6
scaffold_51,375847,375918,72,*,10,1.21273870950258,-0.364216100937875,-2.15691875331347,0.534903905765654,0.66392838901576,4093293,4093302,10
scaffold_4,1355820,1355906,87,*,5,0.612704450715539,-0.534803189067517,-2.15675416371819,0.534903905765654,0.66392838901576,3540237,3540241,5
scaffold_137,201409,201481,73,*,7,1.21578009296999,0.405352742533988,2.15502873243636,0.535565199421368,0.664628746301314,883952,883958,7
scaffold_27,1305774,1305947,174,*,6,0.675271317395134,0.533180022125194,2.15170846466189,0.536681132465385,0.665892948596997,2660295,2660300,6
scaffold_74,613363,613424,62,*,5,0.969631759312609,-0.432821814949452,-2.15060566405067,0.53697044843976,0.666131244586835,4809931,4809935,5
scaffold_1534,629,774,146,*,5,0.536778768169102,0.601259011980778,2.1492015324018,0.537466418681546,0.666625769929357,1194258,1194262,5
scaffold_273,38263,38817,555,*,19,2.14154139154964,0.225239199993813,2.14749101748072,0.53812771233726,0.667186036530116,2676171,2676189,19
scaffold_1472,2348,2463,116,*,5,0.675456145402552,0.210084317669977,2.14749023541846,0.53812771233726,0.667186036530116,1078107,1078111,5
scaffold_30,508381,508485,105,*,6,0.770621594869324,0.352339432455083,2.14728650264252,0.538210374044224,0.667186036530116,2961180,2961185,6
scaffold_44,749638,749800,163,*,6,1.48302774513478,0.565512996960521,2.14603932025131,0.538747675139492,0.667731239057253,3758141,3758146,6
scaffold_2,1311966,1312215,250,*,16,2.60666353093377,0.352322671781653,2.14451237939455,0.539160983674313,0.668122594026663,1860757,1860772,16
scaffold_544,99,128,30,*,5,0.571145915259387,0.319422437966644,2.14416155721476,0.539326307088241,0.668206562454299,4201396,4201400,5
scaffold_284,64474,64543,70,*,11,1.66140598536418,-0.355086083996253,-2.14316339842573,0.53949163050217,0.668290500508114,2754468,2754478,11
scaffold_151,364310,364368,59,*,6,1.31618211937823,-0.535484643928657,-2.14268098018291,0.53969828476958,0.668425597176647,1168866,1168871,6
scaffold_107,63540,63618,79,*,5,0.64251868060392,0.541267166488866,2.14187544928312,0.539987600743955,0.668663004428738,306573,306577,5
scaffold_206,106693,106988,296,*,10,1.2880433073768,0.436796412563771,2.14136202211768,0.540152924157884,0.668746814453606,2021210,2021219,10
scaffold_91,342379,342444,66,*,5,0.612155632989327,0.52611118736428,2.14014748706271,0.540359578425294,0.668812039691063,5272729,5272733,5
scaffold_409,13861,14320,460,*,25,2.88618571697347,0.227203496323854,2.1399371770023,0.540400909278777,0.668812039691063,3623415,3623439,25
scaffold_144,427294,427369,76,*,8,1.54778651816259,0.296129002897441,2.13939062875441,0.540648894399669,0.668979484785826,1040833,1040840,8
scaffold_62,720389,720461,73,*,6,0.819511055793122,0.355332310748392,2.13856227653975,0.540731556106634,0.668979484785826,4471923,4471928,6
scaffold_151,266873,266910,38,*,5,0.51753380070515,0.900331802123871,2.13766882910442,0.54085554866708,0.669012037713713,1166335,1166339,5
scaffold_71,228607,228714,108,*,5,0.769591450295213,-0.47004125768026,-2.1366797516674,0.541020872081008,0.66909569391167,4735801,4735805,5
scaffold_172,10861,11164,304,*,7,1.02348356096295,0.444854691202207,2.13376613425725,0.542178135978508,0.670349423206387,1491607,1491613,7
scaffold_171,312753,313138,386,*,5,0.73638315567982,0.310013719765239,2.13316773056133,0.542343459392436,0.670349423206387,1489457,1489461,5
scaffold_98,267408,267495,88,*,5,0.666983395810875,-0.467265798340846,-2.13287588845599,0.542343459392436,0.670349423206387,5392259,5392263,5
scaffold_206,159287,159782,496,*,22,2.36228863146272,-0.203652478276586,-2.13248817599067,0.542426121099401,0.670349423206387,2022050,2022071,22
scaffold_5,683801,683982,182,*,9,1.8512703543434,-0.37522830108145,-2.13208442638674,0.542632775366811,0.670483831587099,3977240,3977248,9
scaffold_16,1014709,1015317,609,*,7,0.895797469528255,0.301055964215789,2.12983465163064,0.543128745608597,0.670975609428802,1290744,1290750,7
scaffold_96,167292,167482,191,*,8,0.861340419125901,0.494309882414301,2.12842215445938,0.543666046703864,0.671518260392203,5352660,5352667,8
scaffold_484,32766,33135,370,*,9,1.0885159947099,-0.359924823318317,-2.12529961150227,0.544327340359578,0.672213839546115,3917438,3917446,9
scaffold_1490,171,218,48,*,5,1.10247543397036,0.325846474707747,2.12478997035579,0.544575325480471,0.672398846983189,1101915,1101919,5
scaffold_136,145871,145919,49,*,5,0.646879060634729,-0.506438102320401,-2.12405504138091,0.544905972308328,0.672545433219953,867773,867777,5
scaffold_94,384130,384165,36,*,8,1.72082890783526,0.402018364433082,2.12380346012603,0.544988634015292,0.672545433219953,5326851,5326858,8
